Trial,Condition,Duration_Seconds,Filename_left,Filename_right,Is_repeat,Display,Category,Stim
76,3D_Object,1,Object_13_L.png,Object_13_R.png,0,3D,Object,13
76,NULL,3,,,0,,,NaN
77,3D_Hand,1,Hand_01_L.png,Hand_01_R.png,0,3D,Hand,1
77,NULL,3,,,0,,,NaN
78,3D_Object,1,Object_10_L.png,Object_10_R.png,0,3D,Object,10
78,NULL,7,,,0,,,NaN
79,3D_Object,1,Object_10_L.png,Object_10_R.png,1,3D,Object,10
79,NULL,3,,,0,,,NaN
80,2D_Hand,1,Hand_13_R.png,Hand_13_R.png,0,2D,Hand,13
80,NULL,7,,,0,,,NaN
81,3D_Hand,1,Hand_07_L.png,Hand_07_R.png,0,3D,Hand,7
81,NULL,3,,,0,,,NaN
82,2D_Face,1,Face_04_R.png,Face_04_R.png,0,2D,Face,4
82,NULL,3,,,0,,,NaN
83,2D_Object,1,Object_03_R.png,Object_03_R.png,0,2D,Object,3
83,NULL,3,,,0,,,NaN
84,3D_Object,1,Object_15_L.png,Object_15_R.png,0,3D,Object,15
84,NULL,3,,,0,,,NaN
85,2D_Object,1,Object_13_R.png,Object_13_R.png,0,2D,Object,13
85,NULL,3,,,0,,,NaN
86,3D_Face,1,Face_16_L.png,Face_16_R.png,0,3D,Face,16
86,NULL,3,,,0,,,NaN
87,3D_Hand,1,Hand_11_L.png,Hand_11_R.png,0,3D,Hand,11
87,NULL,3,,,0,,,NaN
88,2D_Object,1,Object_15_R.png,Object_15_R.png,0,2D,Object,15
88,NULL,7,,,0,,,NaN
89,2D_Hand,1,Hand_16_R.png,Hand_16_R.png,0,2D,Hand,16
89,NULL,3,,,0,,,NaN
90,3D_Object,1,Object_14_L.png,Object_14_R.png,0,3D,Object,14
90,NULL,3,,,0,,,NaN
91,2D_Face,1,Face_15_R.png,Face_15_R.png,0,2D,Face,15
91,NULL,7,,,0,,,NaN
92,3D_Hand,1,Hand_04_L.png,Hand_04_R.png,0,3D,Hand,4
92,NULL,3,,,0,,,NaN
93,3D_Face,1,Face_14_L.png,Face_14_R.png,0,3D,Face,14
93,NULL,3,,,0,,,NaN
94,2D_Hand,1,Hand_04_R.png,Hand_04_R.png,0,2D,Hand,4
94,NULL,7,,,0,,,NaN
95,2D_Face,1,Face_06_R.png,Face_06_R.png,0,2D,Face,6
95,NULL,7,,,0,,,NaN
96,2D_Hand,1,Hand_12_R.png,Hand_12_R.png,0,2D,Hand,12
96,NULL,3,,,0,,,NaN
97,3D_Face,1,Face_10_L.png,Face_10_R.png,0,3D,Face,10
97,NULL,3,,,0,,,NaN
98,2D_Object,1,Object_04_R.png,Object_04_R.png,0,2D,Object,4
98,NULL,3,,,0,,,NaN
0,NULL,16,,,0,,,NaN
