Trial,Condition,Duration_Seconds,Filename_left,Filename_right,Is_repeat,Display,Category,Stim
46,3D_Hand,1,Hand_08_L.png,Hand_08_R.png,0,3D,Hand,8
46,NULL,7,,,0,,,NaN
47,3D_Hand,1,Hand_10_L.png,Hand_10_R.png,0,3D,Hand,10
47,NULL,3,,,0,,,NaN
48,2D_Object,1,Object_07_R.png,Object_07_R.png,0,2D,Object,7
48,NULL,3,,,0,,,NaN
49,2D_Hand,1,Hand_11_R.png,Hand_11_R.png,0,2D,Hand,11
49,NULL,3,,,0,,,NaN
50,2D_Object,1,Object_04_R.png,Object_04_R.png,0,2D,Object,4
50,NULL,7,,,0,,,NaN
51,2D_Object,1,Object_05_R.png,Object_05_R.png,0,2D,Object,5
51,NULL,7,,,0,,,NaN
52,3D_Object,1,Object_07_L.png,Object_07_R.png,0,3D,Object,7
52,NULL,3,,,0,,,NaN
53,2D_Hand,1,Hand_15_R.png,Hand_15_R.png,0,2D,Hand,15
53,NULL,7,,,0,,,NaN
54,3D_Face,1,Face_03_L.png,Face_03_R.png,0,3D,Face,3
54,NULL,7,,,0,,,NaN
55,3D_Face,1,Face_07_L.png,Face_07_R.png,0,3D,Face,7
55,NULL,3,,,0,,,NaN
56,2D_Object,1,Object_10_R.png,Object_10_R.png,0,2D,Object,10
56,NULL,7,,,0,,,NaN
57,3D_Face,1,Face_14_L.png,Face_14_R.png,0,3D,Face,14
57,NULL,7,,,0,,,NaN
58,2D_Hand,1,Hand_10_R.png,Hand_10_R.png,0,2D,Hand,10
58,NULL,3,,,0,,,NaN
59,3D_Object,1,Object_01_L.png,Object_01_R.png,0,3D,Object,1
59,NULL,7,,,0,,,NaN
60,3D_Hand,1,Hand_11_L.png,Hand_11_R.png,0,3D,Hand,11
60,NULL,3,,,0,,,NaN
61,2D_Hand,1,Hand_12_R.png,Hand_12_R.png,0,2D,Hand,12
61,NULL,7,,,0,,,NaN
62,3D_Hand,1,Hand_06_L.png,Hand_06_R.png,0,3D,Hand,6
62,NULL,7,,,0,,,NaN
63,2D_Face,1,Face_06_R.png,Face_06_R.png,0,2D,Face,6
63,NULL,3,,,0,,,NaN
64,2D_Object,1,Object_14_R.png,Object_14_R.png,0,2D,Object,14
64,NULL,3,,,0,,,NaN
65,3D_Hand,1,Hand_01_L.png,Hand_01_R.png,0,3D,Hand,1
65,NULL,3,,,0,,,NaN
66,3D_Face,1,Face_02_L.png,Face_02_R.png,0,3D,Face,2
66,NULL,7,,,0,,,NaN
67,3D_Object,1,Object_05_L.png,Object_05_R.png,0,3D,Object,5
67,NULL,3,,,0,,,NaN
68,2D_Object,1,Object_16_R.png,Object_16_R.png,0,2D,Object,16
68,NULL,7,,,0,,,NaN
69,2D_Face,1,Face_09_R.png,Face_09_R.png,0,2D,Face,9
69,NULL,3,,,0,,,NaN
70,2D_Hand,1,Hand_01_R.png,Hand_01_R.png,0,2D,Hand,1
70,NULL,3,,,0,,,NaN
71,2D_Hand,1,Hand_08_R.png,Hand_08_R.png,0,2D,Hand,8
71,NULL,7,,,0,,,NaN
72,3D_Face,1,Face_13_L.png,Face_13_R.png,0,3D,Face,13
72,NULL,3,,,0,,,NaN
73,2D_Face,1,Face_14_R.png,Face_14_R.png,0,2D,Face,14
73,NULL,3,,,0,,,NaN
74,3D_Object,1,Object_02_L.png,Object_02_R.png,0,3D,Object,2
74,NULL,7,,,0,,,NaN
75,3D_Face,1,Face_16_L.png,Face_16_R.png,0,3D,Face,16
75,NULL,3,,,0,,,NaN
76,2D_Object,1,Object_15_R.png,Object_15_R.png,0,2D,Object,15
76,NULL,3,,,0,,,NaN
77,2D_Hand,1,Hand_02_R.png,Hand_02_R.png,0,2D,Hand,2
77,NULL,3,,,0,,,NaN
78,2D_Face,1,Face_01_R.png,Face_01_R.png,0,2D,Face,1
78,NULL,3,,,0,,,NaN
79,3D_Hand,1,Hand_05_L.png,Hand_05_R.png,0,3D,Hand,5
79,NULL,3,,,0,,,NaN
80,3D_Object,1,Object_09_L.png,Object_09_R.png,0,3D,Object,9
80,NULL,7,,,0,,,NaN
81,2D_Hand,1,Hand_03_R.png,Hand_03_R.png,0,2D,Hand,3
81,NULL,3,,,0,,,NaN
82,2D_Object,1,Object_08_R.png,Object_08_R.png,0,2D,Object,8
82,NULL,3,,,0,,,NaN
83,3D_Hand,1,Hand_14_L.png,Hand_14_R.png,0,3D,Hand,14
83,NULL,3,,,0,,,NaN
84,2D_Face,1,Face_08_R.png,Face_08_R.png,0,2D,Face,8
84,NULL,7,,,0,,,NaN
85,3D_Face,1,Face_01_L.png,Face_01_R.png,0,3D,Face,1
85,NULL,3,,,0,,,NaN
86,2D_Face,1,Face_10_R.png,Face_10_R.png,0,2D,Face,10
86,NULL,7,,,0,,,NaN
87,3D_Object,1,Object_08_L.png,Object_08_R.png,0,3D,Object,8
87,NULL,3,,,0,,,NaN
88,3D_Hand,1,Hand_07_L.png,Hand_07_R.png,0,3D,Hand,7
88,NULL,3,,,0,,,NaN
89,3D_Face,1,Face_15_L.png,Face_15_R.png,0,3D,Face,15
89,NULL,3,,,0,,,NaN
90,3D_Hand,1,Hand_16_L.png,Hand_16_R.png,0,3D,Hand,16
90,NULL,3,,,0,,,NaN
91,2D_Object,1,Object_09_R.png,Object_09_R.png,0,2D,Object,9
91,NULL,3,,,0,,,NaN
92,3D_Object,1,Object_13_L.png,Object_13_R.png,0,3D,Object,13
92,NULL,3,,,0,,,NaN
93,2D_Object,1,Object_02_R.png,Object_02_R.png,0,2D,Object,2
93,NULL,3,,,0,,,NaN
94,2D_Face,1,Face_05_R.png,Face_05_R.png,0,2D,Face,5
94,NULL,3,,,0,,,NaN
95,2D_Hand,1,Hand_09_R.png,Hand_09_R.png,0,2D,Hand,9
95,NULL,3,,,0,,,NaN
96,3D_Object,1,Object_04_L.png,Object_04_R.png,0,3D,Object,4
96,NULL,3,,,0,,,NaN
97,3D_Object,1,Object_04_L.png,Object_04_R.png,1,3D,Object,4
97,NULL,3,,,0,,,NaN
98,3D_Face,1,Face_05_L.png,Face_05_R.png,0,3D,Face,5
98,NULL,3,,,0,,,NaN
0,NULL,16,,,0,,,NaN
