Trial,Condition,Duration_Seconds,Filename_left,Filename_right,Is_repeat,Display,Category,Stim
27,NULL,3,,,0,,,NaN
28,2D_Object,1,Object_09_R.png,Object_09_R.png,0,2D,Object,9
28,NULL,7,,,0,,,NaN
29,3D_Hand,1,Hand_16_L.png,Hand_16_R.png,0,3D,Hand,16
29,NULL,3,,,0,,,NaN
30,3D_Hand,1,Hand_12_L.png,Hand_12_R.png,0,3D,Hand,12
30,NULL,3,,,0,,,NaN
31,3D_Object,1,Object_09_L.png,Object_09_R.png,0,3D,Object,9
31,NULL,7,,,0,,,NaN
32,2D_Object,1,Object_02_R.png,Object_02_R.png,0,2D,Object,2
32,NULL,7,,,0,,,NaN
33,2D_Face,1,Face_09_R.png,Face_09_R.png,0,2D,Face,9
33,NULL,3,,,0,,,NaN
34,2D_Object,1,Object_14_R.png,Object_14_R.png,0,2D,Object,14
34,NULL,3,,,0,,,NaN
35,3D_Object,1,Object_01_L.png,Object_01_R.png,0,3D,Object,1
35,NULL,7,,,0,,,NaN
36,2D_Hand,1,Hand_14_R.png,Hand_14_R.png,0,2D,Hand,14
36,NULL,7,,,0,,,NaN
37,2D_Hand,1,Hand_03_R.png,Hand_03_R.png,0,2D,Hand,3
37,NULL,3,,,0,,,NaN
38,3D_Object,1,Object_15_L.png,Object_15_R.png,0,3D,Object,15
38,NULL,7,,,0,,,NaN
39,3D_Hand,1,Hand_06_L.png,Hand_06_R.png,0,3D,Hand,6
39,NULL,3,,,0,,,NaN
40,3D_Face,1,Face_09_L.png,Face_09_R.png,0,3D,Face,9
40,NULL,3,,,0,,,NaN
41,3D_Face,1,Face_10_L.png,Face_10_R.png,0,3D,Face,10
41,NULL,7,,,0,,,NaN
42,3D_Hand,1,Hand_01_L.png,Hand_01_R.png,0,3D,Hand,1
42,NULL,7,,,0,,,NaN
43,2D_Hand,1,Hand_13_R.png,Hand_13_R.png,0,2D,Hand,13
43,NULL,3,,,0,,,NaN
44,2D_Face,1,Face_07_R.png,Face_07_R.png,0,2D,Face,7
44,NULL,7,,,0,,,NaN
45,2D_Face,1,Face_11_R.png,Face_11_R.png,0,2D,Face,11
45,NULL,3,,,0,,,NaN
46,3D_Hand,1,Hand_03_L.png,Hand_03_R.png,0,3D,Hand,3
46,NULL,3,,,0,,,NaN
47,2D_Face,1,Face_06_R.png,Face_06_R.png,0,2D,Face,6
47,NULL,3,,,0,,,NaN
48,2D_Face,1,Face_04_R.png,Face_04_R.png,0,2D,Face,4
48,NULL,7,,,0,,,NaN
49,3D_Face,1,Face_15_L.png,Face_15_R.png,0,3D,Face,15
49,NULL,3,,,0,,,NaN
50,3D_Hand,1,Hand_04_L.png,Hand_04_R.png,0,3D,Hand,4
50,NULL,3,,,0,,,NaN
51,3D_Face,1,Face_12_L.png,Face_12_R.png,0,3D,Face,12
51,NULL,3,,,0,,,NaN
52,2D_Face,1,Face_01_R.png,Face_01_R.png,0,2D,Face,1
52,NULL,7,,,0,,,NaN
53,2D_Object,1,Object_16_R.png,Object_16_R.png,0,2D,Object,16
53,NULL,3,,,0,,,NaN
54,3D_Hand,1,Hand_02_L.png,Hand_02_R.png,0,3D,Hand,2
54,NULL,7,,,0,,,NaN
55,3D_Hand,1,Hand_13_L.png,Hand_13_R.png,0,3D,Hand,13
55,NULL,3,,,0,,,NaN
56,3D_Object,1,Object_03_L.png,Object_03_R.png,0,3D,Object,3
56,NULL,7,,,0,,,NaN
57,3D_Object,1,Object_08_L.png,Object_08_R.png,0,3D,Object,8
57,NULL,3,,,0,,,NaN
58,3D_Face,1,Face_04_L.png,Face_04_R.png,0,3D,Face,4
58,NULL,3,,,0,,,NaN
59,3D_Object,1,Object_07_L.png,Object_07_R.png,0,3D,Object,7
59,NULL,3,,,0,,,NaN
60,2D_Face,1,Face_05_R.png,Face_05_R.png,0,2D,Face,5
60,NULL,3,,,0,,,NaN
61,3D_Object,1,Object_14_L.png,Object_14_R.png,0,3D,Object,14
61,NULL,3,,,0,,,NaN
62,2D_Face,1,Face_08_R.png,Face_08_R.png,0,2D,Face,8
62,NULL,7,,,0,,,NaN
63,2D_Hand,1,Hand_05_R.png,Hand_05_R.png,0,2D,Hand,5
63,NULL,3,,,0,,,NaN
64,3D_Hand,1,Hand_14_L.png,Hand_14_R.png,0,3D,Hand,14
64,NULL,7,,,0,,,NaN
65,3D_Hand,1,Hand_14_L.png,Hand_14_R.png,1,3D,Hand,14
65,NULL,3,,,0,,,NaN
66,2D_Object,1,Object_15_R.png,Object_15_R.png,0,2D,Object,15
66,NULL,3,,,0,,,NaN
67,2D_Object,1,Object_03_R.png,Object_03_R.png,0,2D,Object,3
67,NULL,7,,,0,,,NaN
68,3D_Face,1,Face_01_L.png,Face_01_R.png,0,3D,Face,1
68,NULL,7,,,0,,,NaN
69,3D_Face,1,Face_03_L.png,Face_03_R.png,0,3D,Face,3
69,NULL,7,,,0,,,NaN
70,2D_Object,1,Object_11_R.png,Object_11_R.png,0,2D,Object,11
70,NULL,3,,,0,,,NaN
71,2D_Hand,1,Hand_04_R.png,Hand_04_R.png,0,2D,Hand,4
71,NULL,3,,,0,,,NaN
72,3D_Face,1,Face_13_L.png,Face_13_R.png,0,3D,Face,13
72,NULL,3,,,0,,,NaN
73,2D_Hand,1,Hand_02_R.png,Hand_02_R.png,0,2D,Hand,2
73,NULL,3,,,0,,,NaN
74,2D_Hand,1,Hand_12_R.png,Hand_12_R.png,0,2D,Hand,12
74,NULL,3,,,0,,,NaN
75,2D_Object,1,Object_06_R.png,Object_06_R.png,0,2D,Object,6
75,NULL,3,,,0,,,NaN
76,2D_Face,1,Face_02_R.png,Face_02_R.png,0,2D,Face,2
76,NULL,3,,,0,,,NaN
77,3D_Face,1,Face_06_L.png,Face_06_R.png,0,3D,Face,6
77,NULL,3,,,0,,,NaN
78,2D_Object,1,Object_13_R.png,Object_13_R.png,0,2D,Object,13
78,NULL,3,,,0,,,NaN
79,3D_Face,1,Face_05_L.png,Face_05_R.png,0,3D,Face,5
79,NULL,3,,,0,,,NaN
80,2D_Face,1,Face_13_R.png,Face_13_R.png,0,2D,Face,13
80,NULL,3,,,0,,,NaN
81,2D_Hand,1,Hand_01_R.png,Hand_01_R.png,0,2D,Hand,1
81,NULL,7,,,0,,,NaN
82,3D_Hand,1,Hand_07_L.png,Hand_07_R.png,0,3D,Hand,7
82,NULL,3,,,0,,,NaN
83,3D_Object,1,Object_02_L.png,Object_02_R.png,0,3D,Object,2
83,NULL,7,,,0,,,NaN
84,3D_Hand,1,Hand_08_L.png,Hand_08_R.png,0,3D,Hand,8
84,NULL,3,,,0,,,NaN
85,2D_Face,1,Face_12_R.png,Face_12_R.png,0,2D,Face,12
85,NULL,3,,,0,,,NaN
86,2D_Object,1,Object_04_R.png,Object_04_R.png,0,2D,Object,4
86,NULL,3,,,0,,,NaN
87,2D_Hand,1,Hand_06_R.png,Hand_06_R.png,0,2D,Hand,6
87,NULL,3,,,0,,,NaN
88,3D_Object,1,Object_04_L.png,Object_04_R.png,0,3D,Object,4
88,NULL,3,,,0,,,NaN
89,3D_Face,1,Face_02_L.png,Face_02_R.png,0,3D,Face,2
89,NULL,3,,,0,,,NaN
90,3D_Hand,1,Hand_09_L.png,Hand_09_R.png,0,3D,Hand,9
90,NULL,3,,,0,,,NaN
91,2D_Hand,1,Hand_15_R.png,Hand_15_R.png,0,2D,Hand,15
91,NULL,7,,,0,,,NaN
92,3D_Face,1,Face_16_L.png,Face_16_R.png,0,3D,Face,16
92,NULL,7,,,0,,,NaN
93,3D_Object,1,Object_10_L.png,Object_10_R.png,0,3D,Object,10
93,NULL,3,,,0,,,NaN
94,2D_Hand,1,Hand_07_R.png,Hand_07_R.png,0,2D,Hand,7
94,NULL,7,,,0,,,NaN
95,2D_Object,1,Object_07_R.png,Object_07_R.png,0,2D,Object,7
95,NULL,7,,,0,,,NaN
96,2D_Face,1,Face_03_R.png,Face_03_R.png,0,2D,Face,3
96,NULL,7,,,0,,,NaN
97,3D_Hand,1,Hand_05_L.png,Hand_05_R.png,0,3D,Hand,5
97,NULL,3,,,0,,,NaN
98,2D_Object,1,Object_01_R.png,Object_01_R.png,0,2D,Object,1
98,NULL,7,,,0,,,NaN
0,NULL,16,,,0,,,NaN
