Trial,Condition,Duration_Seconds,Filename_left,Filename_right,Is_repeat,Display,Category,Stim
91,3D_Hand,1,Hand_15_L.png,Hand_15_R.png,0,3D,Hand,15
91,NULL,7,,,0,,,NaN
92,2D_Object,1,Object_09_R.png,Object_09_R.png,0,2D,Object,9
92,NULL,3,,,0,,,NaN
93,2D_Object,1,Object_09_R.png,Object_09_R.png,1,2D,Object,9
93,NULL,3,,,0,,,NaN
94,3D_Object,1,Object_02_L.png,Object_02_R.png,0,3D,Object,2
94,NULL,3,,,0,,,NaN
95,3D_Hand,1,Hand_04_L.png,Hand_04_R.png,0,3D,Hand,4
95,NULL,3,,,0,,,NaN
96,2D_Hand,1,Hand_07_R.png,Hand_07_R.png,0,2D,Hand,7
96,NULL,3,,,0,,,NaN
97,2D_Face,1,Face_08_R.png,Face_08_R.png,0,2D,Face,8
97,NULL,3,,,0,,,NaN
98,2D_Hand,1,Hand_06_R.png,Hand_06_R.png,0,2D,Hand,6
98,NULL,3,,,0,,,NaN
0,NULL,16,,,0,,,NaN
