Trial,Condition,Duration_Seconds,Filename_left,Filename_right,Is_repeat,Display,Category,Stim
17,NULL,3,,,0,,,NaN
18,3D_Object,1,Object_14_L.png,Object_14_R.png,0,3D,Object,14
18,NULL,3,,,0,,,NaN
19,3D_Hand,1,Hand_02_L.png,Hand_02_R.png,0,3D,Hand,2
19,NULL,3,,,0,,,NaN
20,2D_Object,1,Object_13_R.png,Object_13_R.png,0,2D,Object,13
20,NULL,7,,,0,,,NaN
21,2D_Hand,1,Hand_10_R.png,Hand_10_R.png,0,2D,Hand,10
21,NULL,7,,,0,,,NaN
22,2D_Face,1,Face_07_R.png,Face_07_R.png,0,2D,Face,7
22,NULL,3,,,0,,,NaN
23,3D_Face,1,Face_05_L.png,Face_05_R.png,0,3D,Face,5
23,NULL,3,,,0,,,NaN
24,2D_Hand,1,Hand_01_R.png,Hand_01_R.png,0,2D,Hand,1
24,NULL,7,,,0,,,NaN
25,3D_Hand,1,Hand_03_L.png,Hand_03_R.png,0,3D,Hand,3
25,NULL,3,,,0,,,NaN
26,2D_Hand,1,Hand_16_R.png,Hand_16_R.png,0,2D,Hand,16
26,NULL,3,,,0,,,NaN
27,3D_Object,1,Object_13_L.png,Object_13_R.png,0,3D,Object,13
27,NULL,3,,,0,,,NaN
28,3D_Object,1,Object_04_L.png,Object_04_R.png,0,3D,Object,4
28,NULL,7,,,0,,,NaN
29,3D_Object,1,Object_04_L.png,Object_04_R.png,1,3D,Object,4
29,NULL,3,,,0,,,NaN
30,2D_Face,1,Face_08_R.png,Face_08_R.png,0,2D,Face,8
30,NULL,7,,,0,,,NaN
31,2D_Face,1,Face_02_R.png,Face_02_R.png,0,2D,Face,2
31,NULL,3,,,0,,,NaN
32,2D_Hand,1,Hand_11_R.png,Hand_11_R.png,0,2D,Hand,11
32,NULL,7,,,0,,,NaN
33,2D_Hand,1,Hand_02_R.png,Hand_02_R.png,0,2D,Hand,2
33,NULL,3,,,0,,,NaN
34,2D_Object,1,Object_15_R.png,Object_15_R.png,0,2D,Object,15
34,NULL,3,,,0,,,NaN
35,3D_Face,1,Face_04_L.png,Face_04_R.png,0,3D,Face,4
35,NULL,3,,,0,,,NaN
36,2D_Object,1,Object_02_R.png,Object_02_R.png,0,2D,Object,2
36,NULL,3,,,0,,,NaN
37,3D_Object,1,Object_05_L.png,Object_05_R.png,0,3D,Object,5
37,NULL,3,,,0,,,NaN
38,3D_Hand,1,Hand_12_L.png,Hand_12_R.png,0,3D,Hand,12
38,NULL,7,,,0,,,NaN
39,2D_Face,1,Face_06_R.png,Face_06_R.png,0,2D,Face,6
39,NULL,3,,,0,,,NaN
40,3D_Face,1,Face_16_L.png,Face_16_R.png,0,3D,Face,16
40,NULL,3,,,0,,,NaN
41,3D_Face,1,Face_12_L.png,Face_12_R.png,0,3D,Face,12
41,NULL,3,,,0,,,NaN
42,3D_Object,1,Object_11_L.png,Object_11_R.png,0,3D,Object,11
42,NULL,3,,,0,,,NaN
43,3D_Face,1,Face_13_L.png,Face_13_R.png,0,3D,Face,13
43,NULL,3,,,0,,,NaN
44,2D_Hand,1,Hand_03_R.png,Hand_03_R.png,0,2D,Hand,3
44,NULL,3,,,0,,,NaN
45,3D_Hand,1,Hand_08_L.png,Hand_08_R.png,0,3D,Hand,8
45,NULL,3,,,0,,,NaN
46,2D_Object,1,Object_08_R.png,Object_08_R.png,0,2D,Object,8
46,NULL,3,,,0,,,NaN
47,3D_Face,1,Face_11_L.png,Face_11_R.png,0,3D,Face,11
47,NULL,7,,,0,,,NaN
48,2D_Face,1,Face_03_R.png,Face_03_R.png,0,2D,Face,3
48,NULL,3,,,0,,,NaN
49,3D_Object,1,Object_02_L.png,Object_02_R.png,0,3D,Object,2
49,NULL,7,,,0,,,NaN
50,2D_Object,1,Object_06_R.png,Object_06_R.png,0,2D,Object,6
50,NULL,7,,,0,,,NaN
51,2D_Object,1,Object_09_R.png,Object_09_R.png,0,2D,Object,9
51,NULL,3,,,0,,,NaN
52,2D_Hand,1,Hand_05_R.png,Hand_05_R.png,0,2D,Hand,5
52,NULL,3,,,0,,,NaN
53,3D_Face,1,Face_14_L.png,Face_14_R.png,0,3D,Face,14
53,NULL,7,,,0,,,NaN
54,3D_Face,1,Face_03_L.png,Face_03_R.png,0,3D,Face,3
54,NULL,7,,,0,,,NaN
55,3D_Hand,1,Hand_10_L.png,Hand_10_R.png,0,3D,Hand,10
55,NULL,3,,,0,,,NaN
56,3D_Hand,1,Hand_05_L.png,Hand_05_R.png,0,3D,Hand,5
56,NULL,3,,,0,,,NaN
57,3D_Face,1,Face_08_L.png,Face_08_R.png,0,3D,Face,8
57,NULL,3,,,0,,,NaN
58,2D_Object,1,Object_14_R.png,Object_14_R.png,0,2D,Object,14
58,NULL,7,,,0,,,NaN
59,2D_Face,1,Face_10_R.png,Face_10_R.png,0,2D,Face,10
59,NULL,3,,,0,,,NaN
60,2D_Object,1,Object_03_R.png,Object_03_R.png,0,2D,Object,3
60,NULL,3,,,0,,,NaN
61,3D_Hand,1,Hand_09_L.png,Hand_09_R.png,0,3D,Hand,9
61,NULL,7,,,0,,,NaN
62,3D_Object,1,Object_01_L.png,Object_01_R.png,0,3D,Object,1
62,NULL,7,,,0,,,NaN
63,2D_Hand,1,Hand_13_R.png,Hand_13_R.png,0,2D,Hand,13
63,NULL,7,,,0,,,NaN
64,3D_Object,1,Object_15_L.png,Object_15_R.png,0,3D,Object,15
64,NULL,3,,,0,,,NaN
65,3D_Object,1,Object_07_L.png,Object_07_R.png,0,3D,Object,7
65,NULL,3,,,0,,,NaN
66,2D_Face,1,Face_09_R.png,Face_09_R.png,0,2D,Face,9
66,NULL,3,,,0,,,NaN
67,2D_Face,1,Face_14_R.png,Face_14_R.png,0,2D,Face,14
67,NULL,7,,,0,,,NaN
68,3D_Hand,1,Hand_16_L.png,Hand_16_R.png,0,3D,Hand,16
68,NULL,7,,,0,,,NaN
69,2D_Hand,1,Hand_06_R.png,Hand_06_R.png,0,2D,Hand,6
69,NULL,3,,,0,,,NaN
70,2D_Hand,1,Hand_08_R.png,Hand_08_R.png,0,2D,Hand,8
70,NULL,3,,,0,,,NaN
71,2D_Object,1,Object_12_R.png,Object_12_R.png,0,2D,Object,12
71,NULL,3,,,0,,,NaN
72,3D_Object,1,Object_10_L.png,Object_10_R.png,0,3D,Object,10
72,NULL,3,,,0,,,NaN
73,2D_Hand,1,Hand_07_R.png,Hand_07_R.png,0,2D,Hand,7
73,NULL,3,,,0,,,NaN
74,2D_Face,1,Face_04_R.png,Face_04_R.png,0,2D,Face,4
74,NULL,3,,,0,,,NaN
75,2D_Hand,1,Hand_04_R.png,Hand_04_R.png,0,2D,Hand,4
75,NULL,3,,,0,,,NaN
76,2D_Face,1,Face_11_R.png,Face_11_R.png,0,2D,Face,11
76,NULL,3,,,0,,,NaN
77,2D_Object,1,Object_10_R.png,Object_10_R.png,0,2D,Object,10
77,NULL,3,,,0,,,NaN
78,3D_Face,1,Face_09_L.png,Face_09_R.png,0,3D,Face,9
78,NULL,3,,,0,,,NaN
79,2D_Face,1,Face_05_R.png,Face_05_R.png,0,2D,Face,5
79,NULL,7,,,0,,,NaN
80,2D_Hand,1,Hand_12_R.png,Hand_12_R.png,0,2D,Hand,12
80,NULL,7,,,0,,,NaN
81,3D_Object,1,Object_06_L.png,Object_06_R.png,0,3D,Object,6
81,NULL,3,,,0,,,NaN
82,3D_Hand,1,Hand_01_L.png,Hand_01_R.png,0,3D,Hand,1
82,NULL,7,,,0,,,NaN
83,2D_Object,1,Object_07_R.png,Object_07_R.png,0,2D,Object,7
83,NULL,3,,,0,,,NaN
84,2D_Hand,1,Hand_15_R.png,Hand_15_R.png,0,2D,Hand,15
84,NULL,3,,,0,,,NaN
85,3D_Face,1,Face_07_L.png,Face_07_R.png,0,3D,Face,7
85,NULL,3,,,0,,,NaN
86,3D_Object,1,Object_16_L.png,Object_16_R.png,0,3D,Object,16
86,NULL,3,,,0,,,NaN
87,2D_Face,1,Face_15_R.png,Face_15_R.png,0,2D,Face,15
87,NULL,3,,,0,,,NaN
88,3D_Hand,1,Hand_13_L.png,Hand_13_R.png,0,3D,Hand,13
88,NULL,3,,,0,,,NaN
89,3D_Hand,1,Hand_13_L.png,Hand_13_R.png,1,3D,Hand,13
89,NULL,3,,,0,,,NaN
90,3D_Object,1,Object_09_L.png,Object_09_R.png,0,3D,Object,9
90,NULL,3,,,0,,,NaN
91,2D_Object,1,Object_05_R.png,Object_05_R.png,0,2D,Object,5
91,NULL,7,,,0,,,NaN
92,3D_Hand,1,Hand_11_L.png,Hand_11_R.png,0,3D,Hand,11
92,NULL,3,,,0,,,NaN
93,3D_Face,1,Face_10_L.png,Face_10_R.png,0,3D,Face,10
93,NULL,3,,,0,,,NaN
94,3D_Hand,1,Hand_06_L.png,Hand_06_R.png,0,3D,Hand,6
94,NULL,3,,,0,,,NaN
95,2D_Face,1,Face_16_R.png,Face_16_R.png,0,2D,Face,16
95,NULL,7,,,0,,,NaN
96,3D_Face,1,Face_15_L.png,Face_15_R.png,0,3D,Face,15
96,NULL,7,,,0,,,NaN
97,2D_Hand,1,Hand_09_R.png,Hand_09_R.png,0,2D,Hand,9
97,NULL,7,,,0,,,NaN
98,2D_Object,1,Object_01_R.png,Object_01_R.png,0,2D,Object,1
98,NULL,3,,,0,,,NaN
0,NULL,16,,,0,,,NaN
